"district","date","total","mlt9","m9to12","y1to5","y5to14","ygt14","attack.rate","new.cases","ylt5","ygt5","y5to15","ygt15","m9toy14","missing","immunage","pop","total.old","province"
"buhera","2010-10-31",6,0,1,3,2,0,2.5,0,NA,NA,NA,NA,6,0,NA,NA,NA,"manicaland"
"buhera","2010-11-07",6,0,1,3,2,0,2.5,0,NA,NA,NA,NA,6,0,NA,NA,6,"manicaland"
"buhera","2010-11-14",6,0,1,3,2,0,2.5,0,NA,NA,NA,NA,6,0,NA,NA,NA,"manicaland"
"buhera","2010-11-21",6,0,1,3,2,0,2.5,0,NA,NA,NA,NA,6,0,NA,NA,NA,"manicaland"
"buhera","2010-11-28",6,0,1,3,2,0,2.5,0,NA,NA,NA,NA,6,0,NA,NA,NA,"manicaland"
"buhera","2010-12-05",6,0,1,3,2,0,2.5,0,NA,NA,NA,NA,6,0,NA,NA,NA,"manicaland"
"buhera","2010-12-12",6,0,1,3,2,0,2.5,0,NA,NA,NA,NA,6,0,NA,NA,NA,"manicaland"
"bulawayo","2009-11-01",3,NA,NA,NA,0,0,NA,NA,3,NA,NA,0,NA,NA,NA,NA,NA,"bulawayo"
"bulawayo","2009-11-08",3,NA,NA,NA,0,0,NA,NA,3,NA,NA,0,NA,NA,NA,NA,NA,"bulawayo"
"bulawayo","2009-11-15",3,NA,NA,NA,0,0,NA,NA,3,NA,NA,0,NA,NA,NA,NA,NA,"bulawayo"
"bulawayo","2009-11-22",3,NA,NA,NA,0,0,NA,NA,3,NA,NA,0,NA,NA,NA,NA,NA,"bulawayo"
"bulawayo","2009-12-02",3,NA,NA,NA,0,0,NA,NA,3,NA,NA,0,NA,NA,NA,NA,NA,"bulawayo"
"bulawayo","2009-12-13",4,NA,NA,NA,0,0,NA,NA,4,NA,0,0,NA,NA,NA,NA,NA,"bulawayo"
"bulawayo","2009-12-20",4,NA,NA,NA,0,0,NA,NA,4,NA,0,0,NA,NA,NA,NA,NA,"bulawayo"
"bulawayo","2009-12-27",4,1,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,"bulawayo"
"bulawayo","2010-01-03",4,1,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,3,0,3,NA,NA,"bulawayo"
"bulawayo","2010-01-10",6,1,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,"bulawayo"
"bulawayo","2010-01-17",6,1,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,"bulawayo"
"bulawayo","2010-01-24",3,0,1,NA,0,1,0.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"bulawayo"
"bulawayo","2010-01-31",12,5,4,1,1,1,1.64,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,"bulawayo"
"bulawayo","2010-02-07",14,6,4,1,1,2,1.91,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,"bulawayo"
"bulawayo","2010-02-08",16,7,5,1,1,2,2.18,NA,NA,NA,NA,NA,7,NA,NA,NA,NA,"bulawayo"
"bulawayo","2010-02-14",16,7,5,1,1,2,2.18,NA,NA,NA,NA,NA,7,NA,NA,NA,NA,"bulawayo"
"bulawayo","2010-02-22",19,7,5,2,3,2,2.59,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,"bulawayo"
"bulawayo","2010-03-01",19,7,5,2,3,2,2.59,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,"bulawayo"
"bulawayo","2010-03-14",19,7,5,2,3,2,2.59,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,"bulawayo"
"bulawayo","2010-03-21",19,9,3,2,3,2,2.59,NA,NA,NA,NA,2,8,NA,NA,NA,NA,"bulawayo"
"bulawayo","2010-03-28",19,7,5,2,3,2,2.59,NA,NA,NA,NA,NA,10,NA,NA,732715,NA,"bulawayo"
"bulawayo","2010-04-04",20,7,5,2,4,2,2.73,NA,NA,NA,NA,NA,11,NA,NA,NA,NA,"bulawayo"
"bulawayo","2010-04-11",22,7,6,2,5,2,3,NA,NA,NA,NA,NA,13,NA,NA,732715,NA,"bulawayo"
"bulawayo","2010-04-18",22,7,6,2,5,2,3,NA,NA,NA,NA,NA,13,NA,NA,732715,NA,"bulawayo"
"bulawayo","2010-04-25",22,7,6,2,5,2,3,NA,NA,NA,NA,NA,13,NA,NA,732715,NA,"bulawayo"
"bulawayo","2010-05-02",22,7,6,2,5,2,3,NA,NA,NA,NA,NA,13,NA,NA,732715,NA,"bulawayo"
"bulawayo","2010-05-09",22,7,6,2,5,2,3,NA,NA,NA,NA,NA,13,NA,NA,NA,NA,"bulawayo"
"bulawayo","2010-05-16",22,7,6,2,5,2,3,NA,NA,NA,NA,NA,13,NA,NA,NA,NA,"bulawayo"
"bulawayo","2010-05-30",22,7,6,2,5,2,3,NA,NA,NA,NA,NA,13,NA,NA,NA,NA,"bulawayo"
"bulawayo","2010-06-07",22,7,6,2,5,2,3,NA,NA,NA,NA,NA,13,NA,NA,NA,NA,"bulawayo"
"bulawayo","2010-06-14",22,7,6,2,5,2,3,0,NA,NA,NA,NA,13,NA,NA,NA,NA,"bulawayo"
"bulawayo","2010-06-20",22,7,6,2,5,2,3,0,NA,NA,NA,NA,13,NA,NA,NA,NA,"bulawayo"
"bulawayo","2010-06-27",22,7,6,2,5,2,3,0,NA,NA,NA,NA,13,NA,NA,NA,NA,"bulawayo"
"bulawayo","2010-07-18",22,7,6,2,5,2,3,0,NA,NA,NA,NA,13,NA,NA,NA,NA,"bulawayo"
"bulawayo","2010-09-12",22,6,6,2,5,2,3,0,NA,NA,NA,NA,13,1,NA,NA,NA,"bulawayo"
"bulawayo","2010-09-19",22,6,6,2,5,2,3,0,NA,NA,NA,NA,13,1,NA,NA,NA,"bulawayo"
"bulawayo","2010-09-26",22,6,6,2,5,2,3,0,NA,NA,NA,NA,13,1,NA,NA,NA,"bulawayo"
"bulawayo","2010-10-03",22,6,6,2,5,2,3,0,NA,NA,NA,NA,13,1,NA,NA,NA,"bulawayo"
"bulawayo","2010-10-10",22,6,6,2,5,2,3,0,NA,NA,NA,NA,13,1,NA,NA,NA,"bulawayo"
"bulawayo","2010-10-17",22,6,6,2,5,2,3,0,NA,NA,NA,NA,13,1,NA,NA,NA,"bulawayo"
"bulawayo","2010-10-24",22,6,6,2,5,2,3,0,NA,NA,NA,NA,13,1,NA,NA,NA,"bulawayo"
"bulawayo","2010-10-31",22,6,6,2,5,2,3,0,NA,NA,NA,NA,13,1,NA,NA,NA,"bulawayo"
"bulawayo","2010-11-07",22,6,6,2,5,2,3,0,NA,NA,NA,NA,13,1,NA,NA,22,"bulawayo"
"bulawayo","2010-11-14",22,6,6,2,5,2,3,0,NA,NA,NA,NA,13,1,NA,NA,NA,"bulawayo"
"bulawayo","2010-11-21",21,5,6,2,5,2,2.9,0,NA,NA,NA,NA,13,1,NA,NA,NA,"bulawayo"
"bulawayo","2010-11-28",21,5,6,2,5,2,2.9,0,NA,NA,NA,NA,13,1,NA,NA,NA,"bulawayo"
"bulawayo","2010-12-05",21,5,6,2,5,2,2.9,0,NA,NA,NA,NA,13,1,NA,NA,NA,"bulawayo"
"bulawayo","2010-12-12",21,5,6,2,5,2,2.9,0,NA,NA,NA,NA,13,1,NA,NA,NA,"bulawayo"
"bulilima","2010-11-21",2,0,1,0,0,1,2,0,NA,NA,NA,NA,1,0,NA,NA,NA,"matabeleland south"
"bulilima","2010-11-28",2,0,1,0,0,1,2,0,NA,NA,NA,NA,1,0,NA,NA,NA,"matabeleland south"
"bulilima","2010-12-05",2,0,1,0,0,1,2,0,NA,NA,NA,NA,1,0,NA,NA,NA,"matabeleland south"
"bulilima","2010-12-12",2,0,1,0,0,1,2,0,NA,NA,NA,NA,1,0,NA,NA,NA,"matabeleland south"
"centenary","2010-01-03",2,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,2,0,2,NA,NA,NA
"centenary","2010-01-10",2,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA
"centenary","2010-01-17",2,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA
"centenary","2010-01-24",1,0,0,NA,1,0,0.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"centenary","2010-01-31",1,0,0,0,1,0,0.86,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
"centenary","2010-02-07",1,0,0,0,1,0,0.86,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
"centenary","2010-02-08",1,0,0,0,1,0,0.86,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
"centenary","2010-02-14",1,0,0,0,1,0,0.86,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
"centenary","2010-02-22",1,0,0,0,1,0,0.86,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
"centenary","2010-03-01",1,0,0,0,1,0,0.86,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
"centenary","2010-03-14",1,0,0,0,1,0,0.86,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
"centenary","2010-03-21",1,0,0,0,1,0,0.86,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA
"centenary","2010-03-28",1,0,0,0,1,0,0.86,NA,NA,NA,NA,NA,1,NA,NA,116707.0472,NA,NA
"centenary","2010-04-04",1,0,0,0,1,0,0.86,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
"centenary","2010-04-11",1,0,0,0,1,0,0.86,NA,NA,NA,NA,NA,1,NA,NA,116707,NA,NA
"centenary","2010-04-18",1,0,0,0,1,0,0.86,NA,NA,NA,NA,NA,1,NA,NA,116707,NA,NA
"centenary","2010-04-25",1,0,0,0,1,0,0.86,NA,NA,NA,NA,NA,1,NA,NA,116707,NA,NA
"centenary","2010-05-02",1,0,0,0,1,0,0.86,NA,NA,NA,NA,NA,1,NA,NA,116707,NA,NA
"centenary","2010-05-09",1,0,0,0,1,0,0.86,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
"centenary","2010-05-16",1,0,0,0,1,0,0.86,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
"centenary","2010-05-30",3,0,0,0,2,1,2.6,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA
"centenary","2010-06-07",3,0,0,0,2,1,2.6,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA
"centenary","2010-06-14",3,0,0,0,2,1,2.6,0,NA,NA,NA,NA,2,NA,NA,NA,NA,NA
"centenary","2010-06-20",3,0,0,0,2,1,2.57,0,NA,NA,NA,NA,2,NA,NA,NA,NA,NA
"centenary","2010-06-27",3,0,0,0,2,1,2.57,0,NA,NA,NA,NA,2,NA,NA,NA,NA,NA
"centenary","2010-07-18",3,0,0,0,2,1,2.57,0,NA,NA,NA,NA,2,NA,NA,NA,NA,NA
"centenary","2010-09-12",3,0,0,0,2,1,2.9,0,NA,NA,NA,NA,2,0,NA,NA,NA,NA
"centenary","2010-09-19",3,0,0,0,2,1,2.9,0,NA,NA,NA,NA,2,0,NA,NA,NA,NA
"centenary","2010-09-26",3,0,0,0,2,1,2.9,0,NA,NA,NA,NA,2,0,NA,NA,NA,NA
"centenary","2010-10-03",3,0,0,0,2,1,2.9,0,NA,NA,NA,NA,2,0,NA,NA,NA,NA
"centenary","2010-10-10",3,0,0,0,2,1,2.9,0,NA,NA,NA,NA,2,0,NA,NA,NA,NA
"centenary","2010-10-17",3,0,0,0,2,1,2.9,0,NA,NA,NA,NA,2,0,NA,NA,NA,NA
"centenary","2010-10-24",3,0,0,0,2,1,2.9,0,NA,NA,NA,NA,2,0,NA,NA,NA,NA
"centenary","2010-10-31",3,0,0,0,2,1,2.9,0,NA,NA,NA,NA,2,0,NA,NA,NA,NA
"centenary","2010-11-07",3,0,0,0,2,1,2.9,0,NA,NA,NA,NA,2,0,NA,NA,3,NA
"centenary","2010-11-14",3,0,0,0,2,1,2.9,0,NA,NA,NA,NA,2,0,NA,NA,NA,NA
"centenary","2010-11-21",4,0,0,0,3,1,3.9,0,NA,NA,NA,NA,3,0,NA,NA,NA,NA
"centenary","2010-11-28",4,0,0,0,3,1,3.9,0,NA,NA,NA,NA,3,0,NA,NA,NA,NA
"centenary","2010-12-05",4,0,0,0,3,1,3.9,0,NA,NA,NA,NA,3,0,NA,NA,NA,NA
"centenary","2010-12-12",4,0,0,0,3,1,3.9,0,NA,NA,NA,NA,3,0,NA,NA,NA,NA
"chegutu","2009-11-01",5,NA,NA,NA,3,0,NA,NA,2,NA,NA,0,NA,NA,NA,NA,NA,"mashonaland west"
"chegutu","2009-11-08",5,NA,NA,NA,3,0,NA,NA,2,NA,NA,0,NA,NA,NA,NA,NA,"mashonaland west"
"chegutu","2009-11-15",5,NA,NA,NA,3,0,NA,NA,2,NA,NA,0,NA,NA,NA,NA,NA,"mashonaland west"
"chegutu","2009-11-22",5,NA,NA,NA,3,0,NA,NA,2,NA,NA,0,NA,NA,NA,NA,NA,"mashonaland west"
"chegutu","2009-12-02",5,NA,NA,NA,3,0,NA,NA,2,NA,NA,0,NA,NA,NA,NA,NA,"mashonaland west"
"chegutu","2009-12-13",5,NA,NA,NA,3,0,NA,NA,2,NA,3,0,NA,NA,NA,NA,NA,"mashonaland west"
"chegutu","2009-12-20",5,NA,NA,NA,3,0,NA,NA,2,NA,3,0,NA,NA,NA,NA,NA,"mashonaland west"
"chegutu","2009-12-27",5,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,"mashonaland west"
"chegutu","2010-01-03",5,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,5,0,5,NA,NA,"mashonaland west"
"chegutu","2010-01-10",5,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,"mashonaland west"
"chegutu","2010-01-17",5,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,"mashonaland west"
"chegutu","2010-01-24",1,0,0,NA,1,0,0.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mashonaland west"
"chegutu","2010-01-31",6,0,0,2,4,0,2.46,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,"mashonaland west"
"chegutu","2010-02-07",6,0,0,2,4,0,2.46,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,"mashonaland west"
"chegutu","2010-02-08",6,0,0,2,4,0,2.46,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,"mashonaland west"
"chegutu","2010-02-14",6,0,0,2,4,0,2.46,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,"mashonaland west"
"chegutu","2010-02-22",9,1,0,2,6,0,3.69,NA,NA,NA,NA,NA,8,NA,NA,NA,NA,"mashonaland west"
"chegutu","2010-03-01",9,1,0,2,6,0,3.69,NA,NA,NA,NA,NA,8,NA,NA,NA,NA,"mashonaland west"
"chegutu","2010-03-14",9,1,0,2,6,0,3.69,NA,NA,NA,NA,NA,8,NA,NA,NA,NA,"mashonaland west"
"chegutu","2010-03-21",9,1,1,1,6,0,3.69,NA,NA,NA,NA,0,8,NA,NA,NA,NA,"mashonaland west"
"chegutu","2010-03-28",9,1,0,2,6,0,3.69,NA,NA,NA,NA,NA,8,NA,NA,243812.7673,NA,"mashonaland west"
"chegutu","2010-04-04",9,1,0,2,6,0,3.69,NA,NA,NA,NA,NA,8,NA,NA,NA,NA,"mashonaland west"
"chegutu","2010-04-11",9,1,0,2,6,0,3.69,NA,NA,NA,NA,NA,8,NA,NA,243812.8,NA,"mashonaland west"
"chegutu","2010-04-18",9,1,0,2,6,0,3.69,NA,NA,NA,NA,NA,8,NA,NA,243812.8,NA,"mashonaland west"
"chegutu","2010-04-25",9,1,0,2,6,0,3.69,NA,NA,NA,NA,NA,8,NA,NA,243812.8,NA,"mashonaland west"
"chegutu","2010-05-02",11,1,0,3,7,0,4.51,NA,NA,NA,NA,NA,10,NA,NA,243812.8,NA,"mashonaland west"
"chegutu","2010-05-09",11,1,0,3,7,0,4.51,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,"mashonaland west"
"chegutu","2010-05-16",11,1,0,3,7,0,4.51,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,"mashonaland west"
"chegutu","2010-05-30",12,1,0,4,7,0,4.9,NA,NA,NA,NA,NA,11,NA,NA,NA,NA,"mashonaland west"
"chegutu","2010-06-07",12,1,0,4,7,0,4.9,NA,NA,NA,NA,NA,11,NA,NA,NA,NA,"mashonaland west"
"chegutu","2010-06-14",12,1,0,4,7,0,4.9,0,NA,NA,NA,NA,11,NA,NA,NA,NA,"mashonaland west"
"chegutu","2010-06-20",12,1,0,4,7,0,4.92,0,NA,NA,NA,NA,11,NA,NA,NA,NA,"mashonaland west"
"chegutu","2010-06-27",12,1,0,4,7,0,4.92,0,NA,NA,NA,NA,11,NA,NA,NA,NA,"mashonaland west"
"chegutu","2010-07-18",12,1,0,4,7,0,4.92,0,NA,NA,NA,NA,11,NA,NA,NA,NA,"mashonaland west"
"chegutu","2010-09-12",13,2,0,4,7,0,0,0,NA,NA,NA,NA,11,0,NA,NA,NA,"mashonaland west"
"chegutu","2010-09-19",13,2,0,4,7,0,11.1,0,NA,NA,NA,NA,11,0,NA,NA,NA,"mashonaland west"
"chegutu","2010-09-26",13,2,0,4,7,0,11.1,0,NA,NA,NA,NA,11,0,NA,NA,NA,"mashonaland west"
"chegutu","2010-10-03",13,2,0,4,7,0,11.1,0,NA,NA,NA,NA,11,0,NA,NA,NA,"mashonaland west"
"chegutu","2010-10-10",13,2,0,4,7,0,11.1,0,NA,NA,NA,NA,11,0,NA,NA,NA,"mashonaland west"
"chegutu","2010-10-17",13,2,0,4,7,0,11.1,0,NA,NA,NA,NA,11,0,NA,NA,NA,"mashonaland west"
"chegutu","2010-10-24",13,2,0,4,7,0,11.1,0,NA,NA,NA,NA,11,0,NA,NA,NA,"mashonaland west"
"chegutu","2010-10-31",13,2,0,4,7,0,11.1,0,NA,NA,NA,NA,11,0,NA,NA,NA,"mashonaland west"
"chegutu","2010-11-07",13,2,0,4,7,0,11.1,0,NA,NA,NA,NA,11,0,NA,NA,13,"mashonaland west"
"chegutu","2010-11-14",13,2,0,4,7,0,11.1,0,NA,NA,NA,NA,11,0,NA,NA,NA,"mashonaland west"
"chegutu","2010-11-21",12,2,0,3,7,0,10.3,0,NA,NA,NA,NA,10,0,NA,NA,NA,"mashonaland west"
"chegutu","2010-11-28",12,2,0,3,7,0,10.3,0,NA,NA,NA,NA,10,0,NA,NA,NA,"mashonaland west"
"chegutu","2010-12-05",12,2,0,3,7,0,10.3,0,NA,NA,NA,NA,10,0,NA,NA,NA,"mashonaland west"
"chegutu","2010-12-12",12,2,0,3,7,0,10.3,0,NA,NA,NA,NA,10,0,NA,NA,NA,"mashonaland west"
"chikomba","2010-03-14",1,1,0,0,0,0,0.77,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"mashonaland east"
"chikomba","2010-03-21",1,1,0,0,0,0,0.77,NA,NA,NA,NA,0,0,NA,NA,NA,NA,"mashonaland east"
"chikomba","2010-03-28",1,1,0,0,0,0,0.77,NA,NA,NA,NA,NA,0,NA,NA,130211.3531,NA,"mashonaland east"
"chikomba","2010-04-04",2,1,0,0,1,0,1.54,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,"mashonaland east"
"chikomba","2010-04-11",3,1,1,0,1,0,2.3,NA,NA,NA,NA,NA,2,NA,NA,130211.4,NA,"mashonaland east"
"chikomba","2010-04-18",6,1,1,1,3,0,4.61,NA,NA,NA,NA,NA,5,NA,NA,130211.4,NA,"mashonaland east"
"chikomba","2010-04-25",6,1,1,1,3,0,4.61,NA,NA,NA,NA,NA,5,NA,NA,130211.4,NA,"mashonaland east"
"chikomba","2010-05-02",6,1,1,1,3,0,4.61,NA,NA,NA,NA,NA,5,NA,NA,130211.4,NA,"mashonaland east"
"chikomba","2010-05-09",7,1,1,2,3,0,5.38,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,"mashonaland east"
"chikomba","2010-05-16",7,1,1,2,3,0,5.38,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,"mashonaland east"
"chikomba","2010-05-30",7,1,1,2,3,0,5.4,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,"mashonaland east"
"chikomba","2010-06-07",7,1,1,2,3,0,5.4,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,"mashonaland east"
"chikomba","2010-06-14",7,1,1,2,3,0,5.4,0,NA,NA,NA,NA,6,NA,NA,NA,NA,"mashonaland east"
"chikomba","2010-06-20",7,1,1,2,3,0,5.38,0,NA,NA,NA,NA,6,NA,NA,NA,NA,"mashonaland east"
"chikomba","2010-06-27",7,1,1,2,3,0,5.38,0,NA,NA,NA,NA,6,NA,NA,NA,NA,"mashonaland east"
"chikomba","2010-07-18",7,1,1,2,3,0,5.38,0,NA,NA,NA,NA,6,NA,NA,NA,NA,"mashonaland east"
"chikomba","2010-09-12",8,1,1,2,3,1,0,0,NA,NA,NA,NA,6,0,NA,NA,NA,"mashonaland east"
"chikomba","2010-09-19",8,1,1,2,3,1,3.3,0,NA,NA,NA,NA,6,0,NA,NA,NA,"mashonaland east"
"chikomba","2010-09-26",8,1,1,2,3,1,3.3,0,NA,NA,NA,NA,6,0,NA,NA,NA,"mashonaland east"
"chikomba","2010-10-03",8,1,1,2,3,1,3.3,0,NA,NA,NA,NA,6,0,NA,NA,NA,"mashonaland east"
"chikomba","2010-10-10",8,1,1,2,3,1,3.3,0,NA,NA,NA,NA,6,0,NA,NA,NA,"mashonaland east"
"chikomba","2010-10-17",8,1,1,2,3,1,3.3,0,NA,NA,NA,NA,6,0,NA,NA,NA,"mashonaland east"
"chikomba","2010-10-24",8,1,1,2,3,1,3.3,0,NA,NA,NA,NA,6,0,NA,NA,NA,"mashonaland east"
"chikomba","2010-10-31",8,1,1,2,3,1,3.3,0,NA,NA,NA,NA,6,0,NA,NA,NA,"mashonaland east"
"chikomba","2010-11-07",8,1,1,2,3,1,3.3,0,NA,NA,NA,NA,6,0,NA,NA,8,"mashonaland east"
"chikomba","2010-11-14",8,1,1,2,3,1,3.3,0,NA,NA,NA,NA,6,0,NA,NA,NA,"mashonaland east"
"chikomba","2010-11-21",8,1,1,2,3,1,3.3,0,NA,NA,NA,NA,6,0,NA,NA,NA,"mashonaland east"
"chikomba","2010-11-28",8,1,1,2,3,1,3.3,0,NA,NA,NA,NA,6,0,NA,NA,NA,"mashonaland east"
"chikomba","2010-12-05",8,1,1,2,3,1,3.3,0,NA,NA,NA,NA,6,0,NA,NA,NA,"mashonaland east"
"chikomba","2010-12-12",8,1,1,2,3,1,3.3,0,NA,NA,NA,NA,6,0,NA,NA,NA,"mashonaland east"
"chimanimani","2010-02-22",1,0,0,0,0,1,0.8,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"manicaland"
"chimanimani","2010-03-01",1,0,0,0,0,1,0.8,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"manicaland"
"chimanimani","2010-03-14",1,0,0,0,0,1,0.8,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"manicaland"
"chimanimani","2010-03-21",1,0,0,0,0,1,0.8,NA,NA,NA,NA,1,0,NA,NA,NA,NA,"manicaland"
"chimanimani","2010-03-28",1,0,0,0,0,1,0.8,NA,NA,NA,NA,NA,0,NA,NA,124850.1296,NA,"manicaland"
"chimanimani","2010-04-04",2,0,0,0,0,2,1.6,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"manicaland"
"chimanimani","2010-04-11",2,0,0,0,0,2,1.6,NA,NA,NA,NA,NA,0,NA,NA,124850.1,NA,"manicaland"
"chimanimani","2010-04-18",2,0,0,0,0,2,1.6,NA,NA,NA,NA,NA,0,NA,NA,124850.1,NA,"manicaland"
"chimanimani","2010-04-25",2,0,0,0,0,2,1.6,NA,NA,NA,NA,NA,0,NA,NA,124850.1,NA,"manicaland"
"chimanimani","2010-05-02",4,0,0,1,1,2,3.2,NA,NA,NA,NA,NA,2,NA,NA,124850.1,NA,"manicaland"
"chimanimani","2010-05-09",4,0,0,1,1,2,3.2,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,"manicaland"
"chimanimani","2010-05-16",4,0,0,1,1,2,3.2,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,"manicaland"
"chimanimani","2010-05-30",4,0,0,1,1,2,3.2,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,"manicaland"
"chimanimani","2010-06-07",4,0,0,1,1,2,3.2,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,"manicaland"
"chimanimani","2010-06-14",4,0,0,1,1,2,3.2,0,NA,NA,NA,NA,2,NA,NA,NA,NA,"manicaland"
"chimanimani","2010-06-20",4,0,0,1,1,2,3.2,0,NA,NA,NA,NA,2,NA,NA,NA,NA,"manicaland"
"chimanimani","2010-06-27",4,0,0,1,1,2,3.2,0,NA,NA,NA,NA,2,NA,NA,NA,NA,"manicaland"
"chimanimani","2010-07-18",4,0,0,1,1,2,3.2,0,NA,NA,NA,NA,2,NA,NA,NA,NA,"manicaland"
"chimanimani","2010-09-12",4,0,0,1,1,2,0,0,NA,NA,NA,NA,2,0,NA,NA,NA,"manicaland"
"chimanimani","2010-09-19",4,0,0,1,1,2,3.1,0,NA,NA,NA,NA,2,0,NA,NA,NA,"manicaland"
"chimanimani","2010-09-26",4,0,0,1,1,2,3.1,0,NA,NA,NA,NA,2,0,NA,NA,NA,"manicaland"
"chimanimani","2010-10-03",4,0,0,1,1,2,3.1,0,NA,NA,NA,NA,2,0,NA,NA,NA,"manicaland"
"chimanimani","2010-10-10",4,0,0,1,1,2,3.1,0,NA,NA,NA,NA,2,0,NA,NA,NA,"manicaland"
"chimanimani","2010-10-17",4,0,0,1,1,2,3.1,0,NA,NA,NA,NA,2,0,NA,NA,NA,"manicaland"
"chimanimani","2010-10-24",4,0,0,1,1,2,3.1,0,NA,NA,NA,NA,2,0,NA,NA,NA,"manicaland"
"chimanimani","2010-10-31",4,0,0,1,1,2,3.1,0,NA,NA,NA,NA,2,0,NA,NA,NA,"manicaland"
"chimanimani","2010-11-07",4,0,0,1,1,2,3.1,0,NA,NA,NA,NA,2,0,NA,NA,4,"manicaland"
"chimanimani","2010-11-14",4,0,0,1,1,2,3.1,0,NA,NA,NA,NA,2,0,NA,NA,NA,"manicaland"
"chimanimani","2010-11-21",3,0,0,1,1,1,2.3,0,NA,NA,NA,NA,2,0,NA,NA,NA,"manicaland"
"chimanimani","2010-11-28",3,0,0,1,1,1,2.3,0,NA,NA,NA,NA,2,0,NA,NA,NA,"manicaland"
"chimanimani","2010-12-05",4,0,0,1,1,2,3.1,0,NA,NA,NA,NA,2,0,NA,NA,NA,"manicaland"
"chimanimani","2010-12-12",4,0,0,1,1,2,3.1,0,NA,NA,NA,NA,2,0,NA,NA,NA,"manicaland"
"chipinge","2009-11-01",2,NA,NA,NA,2,0,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,"manicaland"
"chipinge","2009-11-08",2,NA,NA,NA,2,0,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,"manicaland"
"chipinge","2009-11-15",6,NA,NA,NA,4,1,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,"manicaland"
"chipinge","2009-11-22",6,NA,NA,NA,4,1,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,"manicaland"
"chipinge","2009-12-02",6,NA,NA,NA,4,1,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,"manicaland"
"chipinge","2009-12-13",6,NA,NA,NA,4,1,NA,NA,1,NA,4,1,NA,NA,NA,NA,NA,"manicaland"
